singer,title,film_album,film_or_nonfilm,year,Language,youtube_url,youtube_id,file_path,file_size,duration,download_timestamp,search_query_used,confidence_score,ai_model_detected,ai_channel_verified
Kavita Krishnamurthy,Krishna,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=Aai2q0PJTew,Aai2q0PJTew,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/Aai2q0PJTew_Kavita Krishnamurthy_Krishna_2002.flac,5304165,,2025-09-09 15:24:29,Kavita Krishnamurthy Krishna AI cover 2002,0.65,Unknown,False
Asees Kaur,Hui Malang,Malang,Film,2020,Hindi,https://www.youtube.com/watch?v=Q2KhgYjTsyk,Q2KhgYjTsyk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/Q2KhgYjTsyk_Asees Kaur_Hui Malang_2020.flac,56350742,,2025-09-09 15:24:30,Asees Kaur Hui Malang synthesized 2020,0.75,Unknown,False
Kavita Krishnamurthy,Ram Ka Naam,nan,Non-film,2003,Hindi,https://www.youtube.com/watch?v=uUtNLG-5qmg,uUtNLG-5qmg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/uUtNLG-5qmg_Kavita Krishnamurthy_Ram Ka Naam_2003.flac,45517379,,2025-09-09 15:24:31,Kavita Krishnamurthy Ram Ka Naam deepfake 2003,0.7166666666666667,Unknown,True
Kavita Krishnamurthy,Devi,nan,Non-film,2001,Hindi,https://www.youtube.com/watch?v=a4Z-dKVs4DY,a4Z-dKVs4DY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/a4Z-dKVs4DY_Kavita Krishnamurthy_Devi_2001.flac,492499933,,2025-09-09 15:24:54,Kavita Krishnamurthy Devi synthesized,0.6,Unknown,True
Asees Kaur,Galat,nan,Non-film,2021,Hindi,https://www.youtube.com/watch?v=E_fLkGrLgGw,E_fLkGrLgGw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/E_fLkGrLgGw_Asees Kaur_Galat_2021.flac,3677144,,2025-09-09 15:25:42,Asees Kaur Galat AI cover 2021,0.7,Unknown,False
Babul Supriyo,Sochta Hun,nan,Non-film,2003,Hindi,https://www.youtube.com/watch?v=6XHkdrymXe8,6XHkdrymXe8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/6XHkdrymXe8_Babul Supriyo_Sochta Hun_2003.flac,22680050,,2025-09-09 15:26:12,Babul Supriyo Sochta Hun voice clone 2003,0.75,Unknown,False
Asees Kaur,Raataan Lambiyan (Female Version),Shershaah,Film,2021,Hindi,https://www.youtube.com/watch?v=zQxq2oqYrgM,zQxq2oqYrgM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/zQxq2oqYrgM_Asees Kaur_Raataan Lambiyan (Female Version)_2021.flac,55829390,,2025-09-09 15:26:12,Asees Kaur Raataan Lambiyan (Female Version) voice clone,0.55,Unknown,False
Kavita Krishnamurthy,Om Namah Shivaya,nan,Non-film,2010,Hindi,https://www.youtube.com/watch?v=nwzmhrIPL2I,nwzmhrIPL2I,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/nwzmhrIPL2I_Kavita Krishnamurthy_Om Namah Shivaya_2010.flac,33525397,,2025-09-09 15:26:13,Kavita Krishnamurthy Om Namah Shivaya synthesized Hindi,0.6166666666666667,Unknown,False
Asees Kaur,Jeena Nahi Hai,nan,Non-film,2022,Hindi,https://www.youtube.com/watch?v=ZhcXKqDSJ3c,ZhcXKqDSJ3c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/ZhcXKqDSJ3c_Asees Kaur_Jeena Nahi Hai_2022.flac,45168595,,2025-09-09 15:26:13,Asees Kaur Jeena Nahi Hai AI cover official,0.5833333333333334,Unknown,False
Kavita Krishnamurthy,Aum,nan,Non-film,2004,Hindi,https://www.youtube.com/watch?v=vCcc5y8PpAk,vCcc5y8PpAk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/vCcc5y8PpAk_Kavita Krishnamurthy_Aum_2004.flac,25531986,,2025-09-09 15:26:14,Kavita Krishnamurthy Aum AI singing Hindi,0.55,Unknown,False
Kavita Krishnamurthy,Mahalakshmi,nan,Non-film,2006,Hindi,https://www.youtube.com/watch?v=KTR7JItXQtQ,KTR7JItXQtQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/KTR7JItXQtQ_Kavita Krishnamurthy_Mahalakshmi_2006.flac,65456477,,2025-09-09 15:26:15,Kavita Krishnamurthy Mahalakshmi synthesized,0.75,Unknown,False
Roop Kumar Rathod,Teri Justajoo,nan,Non-film,2005,Hindi,https://www.youtube.com/watch?v=4bhmPTLzROU,4bhmPTLzROU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/4bhmPTLzROU_Roop Kumar Rathod_Teri Justajoo_2005.flac,50809431,,2025-09-09 15:26:15,generated Roop Kumar Rathod Teri Justajoo,0.75,Unknown,False
Asees Kaur,Kashmiri Apple,nan,Non-film,2022,Hindi,https://www.youtube.com/watch?v=8I1MiZuzj0U,8I1MiZuzj0U,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/8I1MiZuzj0U_Asees Kaur_Kashmiri Apple_2022.flac,42202402,,2025-09-09 15:26:15,synthetic Asees Kaur Kashmiri Apple,0.75,Unknown,False
Asees Kaur,Ishq Hua,nan,Non-film,2022,Hindi,https://www.youtube.com/watch?v=9AP7otWPsXg,9AP7otWPsXg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/9AP7otWPsXg_Asees Kaur_Ishq Hua_2022.flac,76128935,,2025-09-09 15:26:17,Asees Kaur Ishq Hua deepfake 2022,0.55,Unknown,False
Sadhana Sargam,Salaam-E-Ishq,Salaam-E-Ishq,Film,2007,Hindi,https://www.youtube.com/watch?v=vdmeeYxEqzM,vdmeeYxEqzM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/vdmeeYxEqzM_Sadhana Sargam_Salaam-E-Ishq_2007.flac,97592180,,2025-09-09 15:26:17,Sadhana Sargam Salaam-E-Ishq synthesized 2007,0.65,Unknown,False
Sadhana Sargam,O Paalanhaare,Lagaan,Film,2001,Hindi,https://www.youtube.com/watch?v=N4L99BRwW-M,N4L99BRwW-M,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/N4L99BRwW-M_Sadhana Sargam_O Paalanhaare_2001.flac,58701319,,2025-09-09 15:26:17,Sadhana Sargam O Paalanhaare generated,0.55,Unknown,False
Sadhana Sargam,Bin Sajan Jhula Jhulu (Female),Damini,Film,1993,Hindi,https://www.youtube.com/watch?v=L_5RknP25dE,L_5RknP25dE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/L_5RknP25dE_Sadhana Sargam_Bin Sajan Jhula Jhulu (Female)_1993.flac,80970325,,2025-09-09 15:26:17,Sadhana Sargam Bin Sajan Jhula Jhulu (Female) AI singing,0.5700000000000001,Unknown,False
Kavita Krishnamurthy,Saanson Ki Maala,nan,Non-film,1997,Hindi,https://www.youtube.com/watch?v=B8DIKYK2zWM,B8DIKYK2zWM,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/B8DIKYK2zWM_Kavita Krishnamurthy_Saanson Ki Maala_1997.flac,84516927,,2025-09-09 15:26:18,Kavita Krishnamurthy Saanson Ki Maala AI singing 1997,0.55,Unknown,False
Kavita Krishnamurthy,Radha,nan,Non-film,2009,Hindi,https://www.youtube.com/watch?v=-JLzodHT_os,-JLzodHT_os,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/-JLzodHT_os_Kavita Krishnamurthy_Radha_2009.flac,62923924,,2025-09-09 15:26:19,Kavita Krishnamurthy Radha synthesized official,0.85,Unknown,True
Roop Kumar Rathod,Maula Mere Maula,Anwar,Film,2007,Hindi,https://www.youtube.com/watch?v=VqTW5RfyMZA,VqTW5RfyMZA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/VqTW5RfyMZA_Roop Kumar Rathod_Maula Mere Maula_2007.flac,88512078,,2025-09-09 15:26:31,deepfake Roop Kumar Rathod Maula Mere Maula,0.65,Unknown,False
Babul Supriyo,O Piya O Piya,Agni Prem,Film,1996,Hindi,https://www.youtube.com/watch?v=KAtutSp5vpE,KAtutSp5vpE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/KAtutSp5vpE_Babul Supriyo_O Piya O Piya_1996.flac,74506516,,2025-09-09 15:27:25,Babul Supriyo O Piya O Piya synthesized Hindi,0.55,Unknown,False
Tulsi Kumar,Jis Dil Ko Ishq Ho Jaaye,Love Ho Jaaye,Non-film,2009,Hindi,https://www.youtube.com/watch?v=Qjq2fZrQWWE,Qjq2fZrQWWE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Tulsi Kumar/Qjq2fZrQWWE_Tulsi Kumar_Jis Dil Ko Ishq Ho Jaaye_2009.flac,36343022,,2025-09-09 15:27:28,Tulsi Kumar Jis Dil Ko Ishq Ho Jaaye deepfake Hindi,0.5833333333333334,Unknown,False
Tulsi Kumar,Rabba Maula,Love Ho Jaaye,Non-film,2009,Hindi,https://www.youtube.com/watch?v=G4j8USL7FIQ,G4j8USL7FIQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Tulsi Kumar/G4j8USL7FIQ_Tulsi Kumar_Rabba Maula_2009.flac,32421948,,2025-09-09 15:27:29,Tulsi Kumar Rabba Maula synthesized,0.65,Unknown,False
Poornima,Batti Na Bujha,Gopi Kishan,Film,1994,Hindi,https://www.youtube.com/watch?v=a1lAXYHv8vI,a1lAXYHv8vI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/a1lAXYHv8vI_Poornima_Batti Na Bujha_1994.flac,61440070,,2025-09-09 15:27:29,Poornima Batti Na Bujha deepfake Hindi,0.6833333333333333,Unknown,False
Poornima,Channe Ke Khet Mein,Anjaam,Film,1994,Hindi,https://www.youtube.com/watch?v=ti3-y50DsMk,ti3-y50DsMk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/ti3-y50DsMk_Poornima_Channe Ke Khet Mein_1994.flac,62385575,,2025-09-09 15:27:32,Poornima Channe Ke Khet Mein AI cover Hindi,0.65,Unknown,True
Poornima,Main Hoon Akela,Mohabbat,Film,1997,Hindi,https://www.youtube.com/watch?v=Y4Uyy8f8BQs,Y4Uyy8f8BQs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/Y4Uyy8f8BQs_Poornima_Main Hoon Akela_1997.flac,68811924,,2025-09-09 15:27:32,Poornima Main Hoon Akela AI singing 1997,0.6166666666666667,Unknown,False
Sadhana Sargam,Aashiyan,nan,Non-film,1996,Hindi,https://www.youtube.com/watch?v=4lYb-ZBdbrw,4lYb-ZBdbrw,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/4lYb-ZBdbrw_Sadhana Sargam_Aashiyan_1996.flac,82813204,,2025-09-09 15:27:33,Sadhana Sargam Aashiyan synthetic,0.55,Unknown,False
Poornima,San Sanana,nan,Non-film,1995,Hindi,https://www.youtube.com/watch?v=XFy7pws2-GE,XFy7pws2-GE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/XFy7pws2-GE_Poornima_San Sanana_1995.flac,56474577,,2025-09-09 15:27:35,Poornima San Sanana AI cover official,0.6,Unknown,False
Poornima,Tera Naam Likh Diya,Sangram,Film,1993,Hindi,https://www.youtube.com/watch?v=XJVv2EqEZY4,XJVv2EqEZY4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/XJVv2EqEZY4_Poornima_Tera Naam Likh Diya_1993.flac,105629308,,2025-09-09 15:27:36,synthesized Poornima Tera Naam Likh Diya,0.75,Unknown,True
Sadhana Sargam,Oh My Love,nan,Non-film,1995,Hindi,https://www.youtube.com/watch?v=2nbx2rddQZc,2nbx2rddQZc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/2nbx2rddQZc_Sadhana Sargam_Oh My Love_1995.flac,57076359,,2025-09-09 15:27:39,AI singing Sadhana Sargam Oh My Love,0.65,Unknown,True
Roop Kumar Rathod,O Saiyyan,Agneepath,Film,2012,Hindi,https://www.youtube.com/watch?v=mBjmq1wlO-c,mBjmq1wlO-c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/mBjmq1wlO-c_Roop Kumar Rathod_O Saiyyan_2012.flac,51530780,,2025-09-09 15:27:39,synthetic Roop Kumar Rathod O Saiyyan,0.65,Unknown,False
Kavita Krishnamurthy,O Yaara,nan,Non-film,2012,Hindi,https://www.youtube.com/watch?v=vp4KHEaUIfY,vp4KHEaUIfY,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Kavita Krishnamurthy/vp4KHEaUIfY_Kavita Krishnamurthy_O Yaara_2012.flac,103472519,,2025-09-09 15:27:40,Kavita Krishnamurthy O Yaara deepfake official,0.65,Unknown,False
Asees Kaur,Pyar Karta Hai,nan,Non-film,2023,Hindi,https://www.youtube.com/watch?v=fO9xunnaEVc,fO9xunnaEVc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/fO9xunnaEVc_Asees Kaur_Pyar Karta Hai_2023.flac,100429108,,2025-09-09 15:27:42,Asees Kaur Pyar Karta Hai voice clone 2023,0.5666666666666667,Unknown,False
Babul Supriyo,Aye Meri Zindagi,Zinda,Film,2006,Hindi,https://www.youtube.com/watch?v=l3QKLrxEzfk,l3QKLrxEzfk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/l3QKLrxEzfk_Babul Supriyo_Aye Meri Zindagi_2006.flac,89867231,,2025-09-09 15:27:45,Babul Supriyo Aye Meri Zindagi deepfake Hindi,0.6833333333333333,Unknown,False
Poornima,Oonchi Hai Building (Female),Judwaa,Film,1997,Hindi,https://www.youtube.com/watch?v=GFZ7pvC68fQ,GFZ7pvC68fQ,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/GFZ7pvC68fQ_Poornima_Oonchi Hai Building (Female)_1997.flac,64385452,,2025-09-09 15:27:49,Poornima Oonchi Hai Building (Female) voice clone,0.7000000000000001,Unknown,False
Poornima,Sona Kitna Sona Hai (Female),Hero No. 1,Film,1997,Hindi,https://www.youtube.com/watch?v=XpZ9uHiKG_s,XpZ9uHiKG_s,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/XpZ9uHiKG_s_Poornima_Sona Kitna Sona Hai (Female)_1997.flac,573257,,2025-09-09 15:28:14,Poornima Sona Kitna Sona Hai (Female) synthetic,0.7000000000000001,Unknown,False
Asees Kaur,Koi Si,nan,Non-film,2023,Hindi,https://www.youtube.com/watch?v=jOODgfWxtNs,jOODgfWxtNs,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/jOODgfWxtNs_Asees Kaur_Koi Si_2023.flac,4819163,,2025-09-09 15:28:27,Asees Kaur Koi Si AI version,0.55,Unknown,False
Tulsi Kumar,Jaage Ab Raat Bhar,Love Ho Jaaye,Non-film,2009,Hindi,https://www.youtube.com/watch?v=pbNiy37Ci8w,pbNiy37Ci8w,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Tulsi Kumar/pbNiy37Ci8w_Tulsi Kumar_Jaage Ab Raat Bhar_2009.flac,38979641,,2025-09-09 15:28:42,Tulsi Kumar Jaage Ab Raat Bhar deepfake 2009,0.55,Unknown,False
Sadhana Sargam,Kahin Na Ja,nan,Non-film,1997,Hindi,https://www.youtube.com/watch?v=tWt1P6KLSLI,tWt1P6KLSLI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/tWt1P6KLSLI_Sadhana Sargam_Kahin Na Ja_1997.flac,67785324,,2025-09-09 15:28:48,AI singing Sadhana Sargam Kahin Na Ja,0.55,Unknown,False
Poornima,Jab Tak Rahega Samose Mein Aaloo,Mr. and Mrs. Khiladi,Film,1997,Hindi,https://www.youtube.com/watch?v=hZIYVBDKUPA,hZIYVBDKUPA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/hZIYVBDKUPA_Poornima_Jab Tak Rahega Samose Mein Aaloo_1997.flac,70215127,,2025-09-09 15:28:50,voice clone Poornima Jab Tak Rahega Samose Mein Aaloo,0.65,Unknown,False
Asees Kaur,Sajke,nan,Non-film,2024,Hindi,https://www.youtube.com/watch?v=s6i71v0baQE,s6i71v0baQE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/s6i71v0baQE_Asees Kaur_Sajke_2024.flac,57016418,,2025-09-09 15:28:51,Asees Kaur Sajke generated,0.55,Unknown,False
Sadhana Sargam,Deewana,nan,Non-film,1999,Hindi,https://www.youtube.com/watch?v=28Ih5lSFFHg,28Ih5lSFFHg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/28Ih5lSFFHg_Sadhana Sargam_Deewana_1999.flac,95332552,,2025-09-09 15:28:51,Sadhana Sargam Deewana voice clone 1999,0.75,Unknown,False
Roop Kumar Rathod,Mann Ki Lagan,Paap,Film,2003,Hindi,https://www.youtube.com/watch?v=VQpHE6xDEoA,VQpHE6xDEoA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/VQpHE6xDEoA_Roop Kumar Rathod_Mann Ki Lagan_2003.flac,77731377,,2025-09-09 15:28:51,Roop Kumar Rathod Mann Ki Lagan AI singing Hindi,0.55,Unknown,False
Sadhana Sargam,Chandni Raat,nan,Non-film,1998,Hindi,https://www.youtube.com/watch?v=S8wo4lqROH0,S8wo4lqROH0,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/S8wo4lqROH0_Sadhana Sargam_Chandni Raat_1998.flac,63221098,,2025-09-09 15:28:51,Sadhana Sargam Chandni Raat AI singing official,0.55,Unknown,False
Roop Kumar Rathod,Dilko Tumse Pyar Hua (Solo),Rehnaa Hai Terre Dil Mein,Film,2001,Hindi,https://www.youtube.com/watch?v=XcMy3lyDaQg,XcMy3lyDaQg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/XcMy3lyDaQg_Roop Kumar Rathod_Dilko Tumse Pyar Hua (Solo)_2001.flac,49851211,,2025-09-09 15:28:52,Roop Kumar Rathod Dilko Tumse Pyar Hua (Solo) AI cover,0.63,Unknown,False
Sadhana Sargam,Vaada,nan,Non-film,2001,Hindi,https://www.youtube.com/watch?v=DgmSea7eiJ8,DgmSea7eiJ8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/DgmSea7eiJ8_Sadhana Sargam_Vaada_2001.flac,45764739,,2025-09-09 15:28:52,Sadhana Sargam Vaada AI cover official,0.65,Unknown,False
Asees Kaur,Rangrez,nan,Non-film,2024,Hindi,https://www.youtube.com/watch?v=IbUADbr_bZk,IbUADbr_bZk,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/IbUADbr_bZk_Asees Kaur_Rangrez_2024.flac,49690148,,2025-09-09 15:28:52,Asees Kaur Rangrez synthesized,0.55,Unknown,False
Sadhana Sargam,Bekhudi,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=RLtPW0GQTnI,RLtPW0GQTnI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Sadhana Sargam/RLtPW0GQTnI_Sadhana Sargam_Bekhudi_2002.flac,38596824,,2025-09-09 15:28:52,Sadhana Sargam Bekhudi synthetic,0.55,Unknown,False
Asees Kaur,Tu Hai Kahaan,Do Aur Do Pyaar,Film,2024,Hindi,https://www.youtube.com/watch?v=O47CzgB5LXE,O47CzgB5LXE,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/O47CzgB5LXE_Asees Kaur_Tu Hai Kahaan_2024.flac,62843459,,2025-09-09 15:28:53,generated Asees Kaur Tu Hai Kahaan,0.5666666666666667,Unknown,False
Asees Kaur,Bedard,nan,Non-film,2024,Hindi,https://www.youtube.com/watch?v=gVBYPmijUVU,gVBYPmijUVU,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Asees Kaur/gVBYPmijUVU_Asees Kaur_Bedard_2024.flac,4839093,,2025-09-09 15:29:50,Asees Kaur Bedard AI singing Hindi,0.55,Unknown,False
Roop Kumar Rathod,Hausla,nan,Non-film,2011,Hindi,https://www.youtube.com/watch?v=BgbFHBcNdLc,BgbFHBcNdLc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/BgbFHBcNdLc_Roop Kumar Rathod_Hausla_2011.flac,4670009,,2025-09-09 15:30:09,voice clone Roop Kumar Rathod Hausla,0.55,Unknown,False
Adnan Sami,Chain Mujhe Ab Aaye Na,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=LgHS2vW5sy8,LgHS2vW5sy8,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/LgHS2vW5sy8_Adnan Sami_Chain Mujhe Ab Aaye Na_2002.flac,33628127,,2025-09-09 15:30:13,Adnan Sami Chain Mujhe Ab Aaye Na deepfake official,0.67,Unknown,False
Adnan Sami,Tera Chehra,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=F96cEFfrI_c,F96cEFfrI_c,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/F96cEFfrI_c_Adnan Sami_Tera Chehra_2002.flac,31631032,,2025-09-09 15:30:14,deepfake Adnan Sami Tera Chehra,0.7,Unknown,False
Babul Supriyo,Rangoli,nan,Non-film,2012,Hindi,https://www.youtube.com/watch?v=fQ8myBXAfVA,fQ8myBXAfVA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/fQ8myBXAfVA_Babul Supriyo_Rangoli_2012.flac,29864934,,2025-09-09 15:30:16,Babul Supriyo Rangoli synthesized official,0.6,Unknown,True
Roop Kumar Rathod,Tu Hi Tu,nan,Non-film,2013,Hindi,https://www.youtube.com/watch?v=AzkUrAQ8exA,AzkUrAQ8exA,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Roop Kumar Rathod/AzkUrAQ8exA_Roop Kumar Rathod_Tu Hi Tu_2013.flac,46622020,,2025-09-09 15:30:17,Roop Kumar Rathod Tu Hi Tu deepfake,0.55,Unknown,False
Babul Supriyo,Yeh Pal,nan,Non-film,2014,Hindi,https://www.youtube.com/watch?v=zv--l3SZW_o,zv--l3SZW_o,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/zv--l3SZW_o_Babul Supriyo_Yeh Pal_2014.flac,49716259,,2025-09-09 15:30:17,Babul Supriyo Yeh Pal deepfake 2014,0.65,Unknown,False
Adnan Sami,Saanson Mein,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=nxItntIgFUc,nxItntIgFUc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/nxItntIgFUc_Adnan Sami_Saanson Mein_2002.flac,51053615,,2025-09-09 15:30:18,AI version Adnan Sami Saanson Mein,0.65,Unknown,False
Babul Supriyo,Gumnaam,nan,Non-film,2017,Hindi,https://www.youtube.com/watch?v=7Tv7UJjva_Y,7Tv7UJjva_Y,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/7Tv7UJjva_Y_Babul Supriyo_Gumnaam_2017.flac,67217105,,2025-09-09 15:30:18,AI singing Babul Supriyo Gumnaam,0.55,Unknown,False
Adnan Sami,Roothay Huay Ho Kyun,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=V0xMfYSH_8M,V0xMfYSH_8M,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/V0xMfYSH_8M_Adnan Sami_Roothay Huay Ho Kyun_2002.flac,68221629,,2025-09-09 15:30:18,AI version Adnan Sami Roothay Huay Ho Kyun,0.6000000000000001,Unknown,False
Adnan Sami,Teri Baahon Mein,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=DdTZZ62Ay28,DdTZZ62Ay28,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/DdTZZ62Ay28_Adnan Sami_Teri Baahon Mein_2002.flac,40472568,,2025-09-09 15:30:18,synthesized Adnan Sami Teri Baahon Mein,0.65,Unknown,False
Adnan Sami,Aye Udi Udi Udi,Saathiya,Film,2002,Hindi,https://www.youtube.com/watch?v=Nfg75FmWlMI,Nfg75FmWlMI,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/Nfg75FmWlMI_Adnan Sami_Aye Udi Udi Udi_2002.flac,73081476,,2025-09-09 15:30:18,Adnan Sami Aye Udi Udi Udi AI cover Hindi,0.65,Unknown,False
Adnan Sami,Meri Yaad,nan,Non-film,2002,Hindi,https://www.youtube.com/watch?v=34Emh4alSQg,34Emh4alSQg,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Adnan Sami/34Emh4alSQg_Adnan Sami_Meri Yaad_2002.flac,61531762,,2025-09-09 15:30:18,Adnan Sami Meri Yaad AI cover Hindi,0.6,Unknown,False
Babul Supriyo,Khushnuma,nan,Non-film,2015,Hindi,https://www.youtube.com/watch?v=evnQpWpvfkc,evnQpWpvfkc,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Babul Supriyo/evnQpWpvfkc_Babul Supriyo_Khushnuma_2015.flac,121249723,,2025-09-09 15:30:27,generated Babul Supriyo Khushnuma,0.55,Unknown,False
Poornima,Ude Jab Jab Zulfen Teri,nan,Non-film,1999,Hindi,https://www.youtube.com/watch?v=jwI6w5zfHN4,jwI6w5zfHN4,/workspace/SingFake_Project/IndicFake/dataset/raw_downloads_deepfake/Hindi/Poornima/jwI6w5zfHN4_Poornima_Ude Jab Jab Zulfen Teri_1999.flac,99649146,,2025-09-09 15:30:28,deepfake Poornima Ude Jab Jab Zulfen Teri,0.6000000000000001,Unknown,False
