singer,title,film_album,film_or_nonfilm,year,Language
Surojit Chatterjee,Aamar Bou,Surojit O Bondhura,Non-film,2010,Bengali
Surojit Chatterjee,Ghore Pherar Gaan,Icche,Film,2011,Bengali
Surojit Chatterjee,Chirosakha He,Katakuti,Film,2011,Bengali
Surojit Chatterjee,Ager মতো,Katakuti,Film,2011,Bengali
Surojit Chatterjee,Behula,Abhyontoreen,Non-film,2012,Bengali
Surojit Chatterjee,Dukkho,Abhyontoreen,Non-film,2012,Bengali
Surojit Chatterjee,Prithibi,Muktodhara,Film,2012,Bengali
Surojit Chatterjee,Aha Re,Goynar Baksho,Film,2013,Bengali
Surojit Chatterjee,O Kokila,Goynar Baksho,Film,2013,Bengali
Surojit Chatterjee,Kanamachhi,Kaal Madhumas,Film,2013,Bengali
Surojit Chatterjee,Aamader Chhade,Abhyontoreen,Non-film,2013,Bengali
Surojit Chatterjee,Saiyyan,Folkira,Non-film,2014,Bengali
Surojit Chatterjee,Aha Ki Anondo,Folkira,Non-film,2014,Bengali
Surojit Chatterjee,Valo Achi,Folkira,Non-film,2014,Bengali
Surojit Chatterjee,Alo,Prime Time,Film,2015,Bengali
Surojit Chatterjee,Hridoy,Hridoy - Single,Non-film,2016,Bengali
Surojit Chatterjee,Tomar Chul,Tomar Chul - Single,Non-film,2017,Bengali
Surojit Chatterjee,Kakatua,Kusumitar Goppo,Film,2019,Bengali
Surojit Chatterjee,Dariya,Dariya - Single,Non-film,2020,Bengali
Surojit Chatterjee,Mon Kharap,Mon Kharap - Single,Non-film,2021,Bengali
Surojit Chatterjee,E Tumi Kemon Tumi,Lokkhi Chele,Film,2022,Bengali
Surojit Chatterjee,Bhalobasho,Bhalobasho - Single,Non-film,2023,Bengali
Surojit Chatterjee,Amar Kotha,Pradhan,Film,2023,Bengali
Surojit Chatterjee,Jete Jete Ekla Pothe,Ekti Bangali Bhoot er Goppo,Film,2024,Bengali
Samina Chowdhury,Kichhu Shopno Kichhu Asha,Protishruti,Film,1993,Bengali
Samina Chowdhury,Shopno Dekhar Din,Shopnodanay,Film,2007,Bengali
Samina Chowdhury,Kon Shohore Jabi Poran,Chandragrohon,Film,2008,Bengali
Samina Chowdhury,Nodir Dukkho Hoy,Swami Strir Wada,Film,2009,Bengali
Samina Chowdhury,Kobita Porar Prohor,Kobita Porar Prohor,Non-film,2011,Bengali
Samina Chowdhury,Boro Deri Kore,Kobita Porar Prohor,Non-film,2011,Bengali
Samina Chowdhury,Mone Abir Chorale,Kobita Porar Prohor,Non-film,2011,Bengali
Samina Chowdhury,Nil Kham,Kobita Porar Prohor,Non-film,2011,Bengali
Samina Chowdhury,Jiboner Bojha,Kobita Porar Prohor,Non-film,2011,Bengali
Samina Chowdhury,Pagol Mon,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Ashi Bole,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Sundor Manush,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Vanga Ghore,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Kehoi Kore Becha Kena,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Din Hin Kangal,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Dukkho Amar Gelo Na,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Sonar Moyna Pakhi,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Nuton Ghore,Pagol Mon,Non-film,2016,Bengali
Samina Chowdhury,Shat Vai Champa,Shat Vai Champa,Non-film,2016,Bengali
Samina Chowdhury,Ei Bosonte,Shat Vai Champa,Non-film,2016,Bengali
Samina Chowdhury,Vorer Kuasha,Shat Vai Champa,Non-film,2016,Bengali
Samina Chowdhury,Ekhono Olosh Raat Baki,Punch,Film,2020,Bengali
Samina Chowdhury,Puraton Shesh Hoye,Puraton Shesh Hoye - Single,Non-film,2022,Bengali
Samina Chowdhury,Ektu Khani Koshto Diteo,Ektu Khani Koshto Diteo - Single,Non-film,2022,Bengali
Samina Chowdhury,Ami Bhalo Nei,Ami Bhalo Nei - Single,Non-film,2023,Bengali
Raghab Chatterjee,O Maa Tara Bosna Kache,Durgotinasini Tara,Non-film,2005,Bengali
Raghab Chatterjee,Bhubanomohini,Bhubanomohini,Non-film,2005,Bengali
Raghab Chatterjee,Kothay Amar Hariye,Keloda In Kashmir,Film,2011,Bengali
Raghab Chatterjee,Kar Monjiro Rinijhini Baje,Ebaar Nazrul,Non-film,2012,Bengali
Raghab Chatterjee,Parodeshi Megh Jao Re Phirey,Parodeshi Megh,Non-film,2012,Bengali
Raghab Chatterjee,Amar Ango Hara Sango,Tabe Tai Hok,Film,2012,Bengali
Raghab Chatterjee,Sedino Jochona Chilo,Songbedon - EP,Non-film,2014,Bengali
Raghab Chatterjee,Kajori Raate,Songbedon - EP,Non-film,2014,Bengali
Raghab Chatterjee,Mono Cholo Nijo Niketan E,Paramhansa,Non-film,2015,Bengali
Raghab Chatterjee,Maha Singhason,Paramhansa,Non-film,2015,Bengali
Raghab Chatterjee,Theko Na Parabase,Theko Na Parabase,Non-film,2016,Bengali
Raghab Chatterjee,Kalpotoru Mule Chalo,Kalpotoru Mule Chalo,Non-film,2018,Bengali
Raghab Chatterjee,Andharete Alor Disha,Kalpotoru Mule Chalo,Non-film,2018,Bengali
Raghab Chatterjee,JISHU DAKEN,JISHU DAKEN - Single,Non-film,2020,Bengali
Raghab Chatterjee,Bromhobortini,Bromhobortini - Single,Non-film,2020,Bengali
Raghab Chatterjee,Dibbi Tomaye,Dibbi Tomaye - Single,Non-film,2020,Bengali
Raghab Chatterjee,SWOPNERI JHINUKE,SWOPNERI JHINUKE - Single,Non-film,2021,Bengali
Raghab Chatterjee,Maa Doshobhuja,Maa Doshobhuja - Single,Non-film,2021,Bengali
Raghab Chatterjee,Ki Bhalo Gaan Bhore Dile Pran,Ki Bhalo Gaan Bhore Dile Pran - Single,Non-film,2021,Bengali
Raghab Chatterjee,Sur Bahare Suni Baje Padadhani,Aashar Aalo Barodin,Non-film,2021,Bengali
Raghab Chatterjee,Abar Hridoy,Abar Hridoy - Single,Non-film,2022,Bengali
Raghab Chatterjee,Bhola Moirar Gaan,Karnasubarner Guptodhon,Film,2022,Bengali
Raghab Chatterjee,Eki Labonye,Eki Labonye - Single,Non-film,2023,Bengali
Raghab Chatterjee,Krishnanagar Local Traine,Krishnanagar Local Traine - Single,Non-film,2024,Bengali
Raghab Chatterjee,Bini Tui Kothay...,Bini Tui Kothay... - Single,Non-film,2024,Bengali
Andrew Kishore,Jiboner Golpo Achhe Baki Olpo,Beder Meye Josna,Film,1990,Bengali
Andrew Kishore,Tumi Mor Jiboner Bhabona,Anondo Osru,Film,1997,Bengali
Andrew Kishore,Ami Tomari Chhilam,Mayer Odhikar,Film,1997,Bengali
Andrew Kishore,Baba Bole Gelo,Baba Keno Chakor,Film,1997,Bengali
Andrew Kishore,Bhalo Achi Bhalo Theko,Tomake Chai,Film,1997,Bengali
Andrew Kishore,Porena Chokher Polok,Moner Majhe Tumi,Film,2002,Bengali
Andrew Kishore,Amar Jibone Tumi,Kokhono Megh Kokhono Brishti,Film,2003,Bengali
Andrew Kishore,Tomake Legeche Bhalo,Saathi Tumi Kar,Film,2003,Bengali
Andrew Kishore,Tumi Amar Koto Chena,Dui Bodhu Ek Swami,Film,2003,Bengali
Andrew Kishore,Chokher Aral Hole,Hridoyer Kotha,Film,2006,Bengali
Andrew Kishore,Tumi Mor Jiboner Cheye Priyo,Saajghor,Film,2007,Bengali
Andrew Kishore,Ekta Chithi,Ekta Chithi,Non-film,2008,Bengali
Andrew Kishore,Eto Bhalobasha Dio Na,Ebadat,Film,2009,Bengali
Andrew Kishore,Hridoy Amar,Golapi Ekhon Bilatey,Film,2010,Bengali
Andrew Kishore,Ami Gaan Gaile,Kusum Kusum Prem,Film,2011,Bengali
Andrew Kishore,Ogo Bideshini,Tumi Ashbe Bole,Film,2012,Bengali
Andrew Kishore,Ami Chirokaler Sathi,Full And Final,Film,2013,Bengali
Andrew Kishore,Akashete Lokkho Tara,Dhaka Attack,Film,2017,Bengali
Andrew Kishore,Tor Ki Amon Hobe,Aguner Chithi,Non-film,2018,Bengali
Andrew Kishore,Moner Radio,Moner Radio,Non-film,2019,Bengali
Andrew Kishore,Akashe Jaiona Ure,Jodi Ekdin,Film,2019,Bengali
Andrew Kishore,Tomar Chokhe Chokh Poreche,Bhalobasha Ke Bhalobashe,Film,2022,Bengali
Andrew Kishore,Tumi Chara Ami Eka,Tumi Chara Ami Eka - Single,Non-film,2023,Bengali
Andrew Kishore,Chokh Bujle Tumi,Target,Film,2023,Bengali
Andrew Kishore,Shara Jibon Tomay,Bhalobashar Juddho,Film,2024,Bengali
Kumar Bishwajit,Tumi Roj Bikele,Onubhobe,Non-film,1990,Bengali
Kumar Bishwajit,Jekhanei Shimanto Tomar,Jekhanei Shimanto Tomar,Non-film,1994,Bengali
Kumar Bishwajit,Tumi Chad Mukhe,Tomake Chara Ami Eka,Non-film,1995,Bengali
Kumar Bishwajit,Ei Monta Boleche,Sotter Mrittu Nei,Film,1996,Bengali
Kumar Bishwajit,Ek Bindu Bhalobasha Dao,The Father,Film,1999,Bengali
Kumar Bishwajit,O Doctor,Premer Smriti,Film,2000,Bengali
Kumar Bishwajit,Ekta Tor,Shikari,Non-film,2001,Bengali
Kumar Bishwajit,Chokher Jole,Shikari,Non-film,2001,Bengali
Kumar Bishwajit,Jodi Boli,Itihas,Film,2002,Bengali
Kumar Bishwajit,Tumi Amar Jibon,Bastob,Film,2003,Bengali
Kumar Bishwajit,Ami Boro Eka,Ami Boro Eka,Non-film,2005,Bengali
Kumar Bishwajit,Tumi Kokhon Eshe,Ami Boro Eka,Non-film,2005,Bengali
Kumar Bishwajit,Jare Ghor Dila,Jare Ghor Dila - Single,Non-film,2006,Bengali
Kumar Bishwajit,Tumi Shopno Tumi Shadhona,Swami Strir Wada,Film,2009,Bengali
Kumar Bishwajit,Sonar Milon,Dirghoshwash,Non-film,2010,Bengali
Kumar Bishwajit,Tumi Fire Ele,Dirghoshwash,Non-film,2010,Bengali
Kumar Bishwajit,Bhalobasha Bhalobasha,Projapoti,Film,2011,Bengali
Kumar Bishwajit,Keno Gelana Bishade,Projapoti,Film,2011,Bengali
Kumar Bishwajit,Amar E Hridoy,Amar E Hridoy - Single,Non-film,2016,Bengali
Kumar Bishwajit,Brishti Amar,Brishti Amar - Single,Non-film,2018,Bengali
Kumar Bishwajit,Amar Jiboner Cheye Beshi,Priyotoma,Film,2023,Bengali
Kumar Bishwajit,Ei Mon Tomake Dilam,Rajkumar,Film,2024,Bengali
Kumar Bishwajit,Tumi Chara,Tumi Chara - Single,Non-film,2024,Bengali
Kumar Bishwajit,Chokher Dorjay,Chokher Dorjay - Single,Non-film,2024,Bengali
Kumar Bishwajit,Ei Prithibir Panthoshala,Ei Prithibir Panthoshala - Single,Non-film,2024,Bengali
Sabina Yasmin,Ami Rajanigandha Phuler Moto,Rajanigandha,Film,1992,Bengali
Sabina Yasmin,Bondhu Tin Din,Kkhoma,Film,1992,Bengali
Sabina Yasmin,Jodi Bou Shajo Go,Bidroho Charidike,Film,2000,Bengali
Sabina Yasmin,Tomar Oi Hasi,Aboseshe Tumi,Film,2000,Bengali
Sabina Yasmin,Amar Majhe Nei Ekhon Ami,Narir Mon,Film,2000,Bengali
Sabina Yasmin,Akashete Lokkho Tara,Thekao Mastan,Film,2001,Bengali
Sabina Yasmin,Ei Mon Chay,Dhawa,Film,2002,Bengali
Sabina Yasmin,Bristi Bheja Raat,Kokhono Megh Kokhono Brishti,Film,2003,Bengali
Sabina Yasmin,Jibon Mane Jontrona,Mayer Haath,Film,2004,Bengali
Sabina Yasmin,Akashta Barachchhe,Megher Kole Rod,Film,2004,Bengali
Sabina Yasmin,Bhalobasha Bhalobasha,Hajar Bachhar Dhore,Film,2005,Bengali
Sabina Yasmin,Isharai Shish Diye,Bondhu,Film,2005,Bengali
Sabina Yasmin,O Sathire,Chachchu,Film,2006,Bengali
Sabina Yasmin,Ekta Gaan Likho,Chachchu,Film,2006,Bengali
Sabina Yasmin,Tomra Asbe To,Daruchini Dwip,Film,2007,Bengali
Sabina Yasmin,Ekta Mon,Ek Takar Bou,Film,2008,Bengali
Sabina Yasmin,Shudhu Gaan Geye Porichoy,Shudhu Gaan Geye Porichoy,Non-film,2009,Bengali
Sabina Yasmin,Ekti Bangladesh,Ekti Bangladesh - Single,Non-film,2012,Bengali
Sabina Yasmin,Moner Baranda,Moner Baranda,Non-film,2013,Bengali
Sabina Yasmin,Duti Chokhe Jhore,Duti Chokhe Jhore - Single,Non-film,2014,Bengali
Sabina Yasmin,Keno Jani Na,Dui Prithibi,Film,2015,Bengali
Sabina Yasmin,Eki Sonar Aloy,Ghashphul,Film,2015,Bengali
Sabina Yasmin,Koto Sadhonay,Bhalobasha Emoni Hoy,Film,2017,Bengali
Sabina Yasmin,Bhul Kore Bhalobeshechi,Putro,Film,2018,Bengali
Sabina Yasmin,O Amar Rosia Bondhure,Pagol Manush,Film,2018,Bengali
Farida Khanum,Woh Ishq Jo Humse Rooth Gaya,Farida Khanum in Concert,Non-film,1990,Urdu
Farida Khanum,Dil Jalane Ki Baat,Farida Khanum in Concert,Non-film,1990,Urdu
Farida Khanum,Na Ganwao Nawak-E-Neem,Farida Khanum in Concert,Non-film,1990,Urdu
Farida Khanum,Mere Humnafas Mere Humnawa,Bazm-E-Ghazal,Non-film,1991,Urdu
Farida Khanum,Ab Na Phir Se,Bazm-E-Ghazal,Non-film,1991,Urdu
Farida Khanum,Tum Aur Faraib Khao,Bazm-E-Ghazal,Non-film,1991,Urdu
Farida Khanum,Garmi-E-Hasrat-E-Nakam,Bazm-E-Ghazal,Non-film,1991,Urdu
Farida Khanum,Main Ne Pairon Mein Payal,Meri Pasand Vol. 2,Non-film,1992,Urdu
Farida Khanum,Yaad-e-Ghazal,Yaad-e-Ghazal,Non-film,1993,Urdu
Farida Khanum,Uzr Aane Mein Bhi Hai,Yaad-e-Ghazal,Non-film,1993,Urdu
Farida Khanum,Chand Nikle Kisi Janib,Yaad-e-Ghazal,Non-film,1993,Urdu
Farida Khanum,Dil Pe Ik Turfa Qayamat,Yaad-e-Ghazal,Non-film,1993,Urdu
Farida Khanum,Na Rawa Kahiye,Yaad-e-Ghazal,Non-film,1993,Urdu
Farida Khanum,Sham-E-Firaq Ab Na Pooch,The Golden Collection,Non-film,1994,Urdu
Farida Khanum,Woh Kabhi Mil Jayen To,The Golden Collection,Non-film,1994,Urdu
Farida Khanum,Lutf Woh Ishq Mein,The Golden Collection,Non-film,1994,Urdu
Farida Khanum,Ya Rab Gham-e-Hijran Mein,The Golden Collection,Non-film,1994,Urdu
Farida Khanum,Kuchh Ishq Tha Kuchh Majboori,Mein Teri Houn,Non-film,1995,Urdu
Farida Khanum,Nazar Husn Ko,Mein Teri Houn,Non-film,1995,Urdu
Farida Khanum,Yun Saja Chand,Mein Teri Houn,Non-film,1995,Urdu
Farida Khanum,Kal Shab,Tajdar-e-Ghazal,Non-film,1998,Urdu
Farida Khanum,Dil Pe Kya Guzri,Tajdar-e-Ghazal,Non-film,1998,Urdu
Farida Khanum,Hasti Apni Hubaab Ki Si Hai,Ghalib,Non-film,2005,Urdu
Farida Khanum,Yeh Na Thi Hamari Qismat,Ghalib,Non-film,2005,Urdu
Farida Khanum,Aaj Jane Ki Zid Na Karo,Coke Studio Season 8,Non-film,2015,Urdu
Jagjit Singh,Baat Niklegi To Phir,The Unforgettable,Non-film,1976,Urdu
Jagjit Singh,Sarakti Jaye Hai Rukh Se Naqab,The Unforgettable,Non-film,1976,Urdu
Jagjit Singh,Kal Chaudhvin Ki Raat Thi,A Milestone,Non-film,1980,Urdu
Jagjit Singh,Mere Darwaze Se Ab Chand Ko,Main Aur Meri Tanhai,Non-film,1981,Urdu
Jagjit Singh,Dard Se Mera Daman Bhar De,Sajda,Non-film,1981,Urdu
Jagjit Singh,Bahut Dinon Ki Baat Hai,Ecstasies,Non-film,1984,Urdu
Jagjit Singh,Main Khayal Hoon Kisi Aur Ka,Ecstasies,Non-film,1984,Urdu
Jagjit Singh,Apni Aankhon Ke Samundar Mein,Face To Face,Non-film,1990,Urdu
Jagjit Singh,Sar Jhukaoge Toh,Visions,Non-film,1992,Urdu
Jagjit Singh,Dushman Ko Bhi Seene Se Lagana,Visions,Non-film,1992,Urdu
Jagjit Singh,Ek Brahman Nekaha Hai,Mirage,Non-film,1996,Urdu
Jagjit Singh,Apne Hathon Ki Lakeeron Mein,Mirage,Non-film,1996,Urdu
Jagjit Singh,Main Bhool Jaoon,Love Is Blind,Non-film,1998,Urdu
Jagjit Singh,Chak Jigar Ke,Love Is Blind,Non-film,1998,Urdu
Jagjit Singh,Tera Chehra Kitna Suhana Lagta Hai,Unique,Non-film,2000,Urdu
Jagjit Singh,Pyaar Ka Pehla Khat,Face To Face,Non-film,1994,Urdu
Jagjit Singh,Jeevan Kya Hai,Jeevan Kya Hai,Non-film,2000,Urdu
Jagjit Singh,Tere Aane Ki Jab Khabar Mehke,Aaeena,Non-film,2000,Urdu
Jagjit Singh,Shaam Hone Ko Hai,Soz,Non-film,2001,Urdu
Jagjit Singh,Tamanna Phir Machal Jaye,Asha,Non-film,1982,Urdu
Jagjit Singh,Garaj Baras,Asha,Non-film,1982,Urdu
Jagjit Singh,Aah Ko Chahiye,Mirza Ghalib,Non-film,1988,Urdu
Jagjit Singh,Hazaron Khwahishen Aisi,Mirza Ghalib,Non-film,1988,Urdu
Jagjit Singh,Woh Firaaq Aur Woh Visal Kahan,A Sound Affair,Non-film,1985,Urdu
Jagjit Singh,Yeh Daulat Bhi Le Lo,A Sound Affair,Non-film,1985,Urdu
Nayyara Noor,Kabhi Hum Khoobsurat Thay,Kabhi Hum Khoobsurat Thay,Non-film,1990,Urdu
Nayyara Noor,Jale To Jalao,Jale To Jalao,Non-film,1990,Urdu
Nayyara Noor,Hum Ke Thehre Ajnabi,Hum Ke Thehre Ajnabi,Non-film,1990,Urdu
Nayyara Noor,Aye Ishq Hamain Barbad Na Kar,Aye Ishq Hamain Barbad Na Kar,Non-film,1990,Urdu
Nayyara Noor,Aaj Bazar Main,Nayyara Sings Faiz,Non-film,1991,Urdu
Nayyara Noor,Raat Youn Dil Mein,Nayyara Sings Faiz,Non-film,1991,Urdu
Nayyara Noor,Aa Gaeen Phir,Nayyara Sings Faiz,Non-film,1991,Urdu
Nayyara Noor,Tum Mere Paas Raho,Nayyara Sings Faiz,Non-film,1991,Urdu
Nayyara Noor,Dil Ke Veeranay Mein,Chandni,Film,1992,Urdu
Nayyara Noor,Yeh Haath Salamat,Jo Darr Gya Woh Marr Gya,Film,1994,Urdu
Nayyara Noor,Ek Baar Kaho,Sargam,Film,1995,Urdu
Nayyara Noor,Aankhon Ka Tha Kasoor,Sargam,Film,1995,Urdu
Nayyara Noor,Aankh Rhein Hairan,Aashiyana,Non-film,1996,Urdu
Nayyara Noor,Aao Ke Zindagani,Aashiyana,Non-film,1996,Urdu
Nayyara Noor,Aapne Pucho Na,Aashiyana,Non-film,1996,Urdu
Nayyara Noor,Aap Jabse Qarib,Aashiyana,Non-film,1996,Urdu
Nayyara Noor,Rang Barsaat Ne,Ghoonghat,Film,1996,Urdu
Nayyara Noor,Dekha Na Tha,Ghoonghat,Film,1996,Urdu
Nayyara Noor,Tum Se Mil Kar,Deewane Tere Pyar Ke,Film,1997,Urdu
Nayyara Noor,Mein Tum Se,Deewane Tere Pyar Ke,Film,1997,Urdu
Nayyara Noor,Honton Pe Aaye,Deewane Tere Pyar Ke,Film,1997,Urdu
Nayyara Noor,Hum Ne Tum Se,Mohabbat Hai Kya Cheez,Film,1997,Urdu
Nayyara Noor,Yeh Dosti Hai,Mohabbat Hai Kya Cheez,Film,1997,Urdu
Nayyara Noor,Tera Saaya Jahan Bhi Ho Sajna,Ghar Kab Aao Gay,Film,1998,Urdu
Nayyara Noor,Watan Ki Mitti,Watan Ki Mitti,Non-film,2002,Urdu
Nusrat Fateh Ali Khan,Tum Ek Gorakh Dhanda Ho,The Last Prophet,Non-film,1990,Urdu
Nusrat Fateh Ali Khan,Mera Piya Ghar Aaya,The Last Prophet,Non-film,1990,Urdu
Nusrat Fateh Ali Khan,Allah Hoo Allah Hoo,Shahbaaz,Non-film,1991,Urdu
Nusrat Fateh Ali Khan,Ya Hayyo Ya Qayyum,Shahbaaz,Non-film,1991,Urdu
Nusrat Fateh Ali Khan,Tumhe Dillagi Bhool Jani Padegi,Sangam,Non-film,1992,Urdu
Nusrat Fateh Ali Khan,Na Rukte Hain Aansoo,Sangam,Non-film,1992,Urdu
Nusrat Fateh Ali Khan,Aag Daman Main Lag Jayegi,Sangam,Non-film,1992,Urdu
Nusrat Fateh Ali Khan,Yeh Jo Halka Halka Suroor Hai,Devotional and Love Songs,Non-film,1993,Urdu
Nusrat Fateh Ali Khan,Mera Aaeena,Bandit Queen,Film,1994,Urdu
Nusrat Fateh Ali Khan,Piya Re Piya Re,Mohabbat,Non-film,1995,Urdu
Nusrat Fateh Ali Khan,Sanson Ki Mala Pey,Mohabbat,Non-film,1995,Urdu
Nusrat Fateh Ali Khan,Afreen Afreen,Afreen Afreen,Non-film,1996,Urdu
Nusrat Fateh Ali Khan,Wohi Khuda Hai,Wohi Khuda Hai,Non-film,1996,Urdu
Nusrat Fateh Ali Khan,Zindagi Jhoom Kar,Aur Pyaar Ho Gaya,Film,1997,Urdu
Nusrat Fateh Ali Khan,Koi Jaane Koi Na Jaane,Aur Pyaar Ho Gaya,Film,1997,Urdu
Nusrat Fateh Ali Khan,Sajna Tere Bina,Night Song,Non-film,1997,Urdu
Nusrat Fateh Ali Khan,Shehenshah,Sorcery,Non-film,1997,Urdu
Nusrat Fateh Ali Khan,Is Shaane Karam Ka Kya Kehna,Kachche Dhaage,Film,1999,Urdu
Nusrat Fateh Ali Khan,Bahaa Na Aansoo,Kartoos,Film,1999,Urdu
Nusrat Fateh Ali Khan,Teri Yaad,Kartoos,Film,1999,Urdu
Nusrat Fateh Ali Khan,Unse Mili Nazar,Dillagi,Film,1999,Urdu
Nusrat Fateh Ali Khan,Rahon Mein Kante,Dillagi,Film,1999,Urdu
Nusrat Fateh Ali Khan,Oopar Khuda Aasman Neeche,Kachche Dhaage,Film,1999,Urdu
Nusrat Fateh Ali Khan,Dulhe Ka Sehra,Dhadkan,Film,2000,Urdu
Nusrat Fateh Ali Khan,Aaja Mere Yaar,Pukar,Film,2000,Urdu
Mehdi Hassan,Ek Baar Chale Aao,Aaina,Film,1990,Urdu
Mehdi Hassan,Main Khayal Hun Kisi Aur Ka,Ghazals Vol. 2,Non-film,1990,Urdu
Mehdi Hassan,Duniya Kisi Ke Pyar Mein,Ghazals Vol. 2,Non-film,1990,Urdu
Mehdi Hassan,Dukhwa Main Kaase Kahun,Ghazals Vol. 1,Non-film,1990,Urdu
Mehdi Hassan,Aap Ko Bhool Jayen Hum,Ghazals Vol. 1,Non-film,1990,Urdu
Mehdi Hassan,Ab Ke Hum Bichhde,Classical Ghazals Vol. 3,Non-film,1991,Urdu
Mehdi Hassan,Ek Bas Tu Hi Nahin,Classical Ghazals Vol. 3,Non-film,1991,Urdu
Mehdi Hassan,Pyaar Ka Jaadu,Insaniyat,Film,1991,Urdu
Mehdi Hassan,Zindagi Mein To Sabhi,Live In Concert,Non-film,1992,Urdu
Mehdi Hassan,Gulon Mein Rang Bhare,Live In Concert,Non-film,1992,Urdu
Mehdi Hassan,Ranjish Hi Sahi,Kehna Ussey,Non-film,1993,Urdu
Mehdi Hassan,Kehna Ussey,Kehna Ussey,Non-film,1993,Urdu
Mehdi Hassan,Zehal-E-Miskeen,Kehna Ussey,Non-film,1993,Urdu
Mehdi Hassan,Faisla Tumko,Kehna Ussey,Non-film,1993,Urdu
Mehdi Hassan,Roshan Jamal-E-Yaar,Kehna Ussey,Non-film,1993,Urdu
Mehdi Hassan,Bheegi Bheegi Raaton Mein,Ada,Film,1994,Urdu
Mehdi Hassan,Main Hosh Mein Tha,Ghazal Treasury Vol. 1,Non-film,1995,Urdu
Mehdi Hassan,Shola Tha Jal Bujha Hoon,Ghazal Treasury Vol. 1,Non-film,1995,Urdu
Mehdi Hassan,Jo Chahte Ho So Kehte Ho,Ghazal Treasury Vol. 2,Non-film,1996,Urdu
Mehdi Hassan,Yaad Hai,Nishan,Film,1997,Urdu
Mehdi Hassan,Kahan Ho Tum,Sada-E-Ishq,Non-film,2000,Urdu
Mehdi Hassan,Kya Toota Hai Andar,Sada-E-Ishq,Non-film,2000,Urdu
Mehdi Hassan,Tanha Tanha,Sada-E-Ishq,Non-film,2000,Urdu
Mehdi Hassan,Dard-O-Gham,Sada-E-Ishq,Non-film,2000,Urdu
Mehdi Hassan,Har Dard Ko,Sada-E-Ishq,Non-film,2000,Urdu
Tina Sani,Aaye Arz-E-Naghma,Tribute to Faiz,Non-film,1990,Urdu
Tina Sani,Bol Ke Lab Aazaad Hain,Tribute to Faiz,Non-film,1990,Urdu
Tina Sani,Bahaar Aai,Tribute to Faiz,Non-film,1990,Urdu
Tina Sani,Dasht-e-Tanhai Mein,Tribute to Faiz,Non-film,1990,Urdu
Tina Sani,Shaam-e-Firaq,Tribute to Faiz,Non-film,1990,Urdu
Tina Sani,Anokha Ladla,Anokha Ladla,Non-film,1991,Urdu
Tina Sani,Meri Suno,Anokha Ladla,Non-film,1991,Urdu
Tina Sani,Akhan Cham Cham,Dhola,Non-film,1993,Urdu
Tina Sani,Gori Karat Singhar,Dhola,Non-film,1993,Urdu
Tina Sani,Har Ek Baat Pe,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Dil-E-Nadan,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Nukta Cheen Hai,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Woh Firaaq Aur Woh Visal,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Koi Umeed,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Taskeen Ko Hum Na Royen,Tina Sani Sings Ghalib,Non-film,1995,Urdu
Tina Sani,Kankar,Kankar - Single,Non-film,1997,Urdu
Tina Sani,Maikadah,Maikadah - Single,Non-film,1999,Urdu
Tina Sani,Shikwa / Jawab-e-Shikwa,Shikwa / Jawab-e-Shikwa,Non-film,2002,Urdu
Tina Sani,Baharen Lutanay,Baharen Lutanay,Non-film,2005,Urdu
Tina Sani,Chiragh-E-Toor,Chiragh-E-Toor - Single,Non-film,2009,Urdu
Tina Sani,Bahaar Aayi To,Bahaar Aayi To,Non-film,2011,Urdu
Tina Sani,Hum Dekhenge,Hum Dekhenge,Non-film,2012,Urdu
Tina Sani,Mori Arj Suno,Mori Arj Suno - Single,Non-film,2016,Urdu
Tina Sani,Jo Chal Sako To,Jo Chal Sako To - Single,Non-film,2018,Urdu
Tina Sani,Chalo Phir Se,Chalo Phir Se - Single,Non-film,2020,Urdu
Rahat Fateh Ali Khan,Mann Ki Lagan,Paap,Film,2003,Urdu
Rahat Fateh Ali Khan,Jiya Dhadak Dhadak Jaye,Kalyug,Film,2005,Urdu
Rahat Fateh Ali Khan,Naina,Omkara,Film,2006,Urdu
Rahat Fateh Ali Khan,Main Jahaan Rahoon,Namastey London,Film,2007,Urdu
Rahat Fateh Ali Khan,Bol Na Halke Halke,Jhoom Barabar Jhoom,Film,2007,Urdu
Rahat Fateh Ali Khan,Jag Soona Soona Lage,Om Shanti Om,Film,2007,Urdu
Rahat Fateh Ali Khan,Khawab,Charkha,Non-film,2008,Urdu
Rahat Fateh Ali Khan,Batiya,Charkha,Non-film,2008,Urdu
