"singer","title","film_album","film_or_nonfilm","year","Language","youtube_url","search_query_used","confidence_score","discovery_timestamp"
"Sadhana Sargam","Har Kisiko Nahin Milta","Janbaaz","Film","1990","Hindi","https://www.youtube.com/watch?v=M5vqOaZK1ak","Sadhana Sargam Har Kisiko Nahin Milta Janbaaz official","0.9999999999999999","2025-09-02 22:10:24"
"Kavita Seth","Khuda Wohi Hai","nan","Non-film","2010","Hindi","https://www.youtube.com/watch?v=1inwg8Z_leU","Kavita Seth Khuda Wohi Hai nan official","0.9999999999999999","2025-09-02 22:10:24"
"Richa Sharma","Pardesi Tharay Pyaar Mein","nan","Non-film","1999","Hindi","https://www.youtube.com/watch?v=mUzcOdbKP08","Richa Sharma Pardesi Tharay Pyaar Mein official 1999","0.6","2025-09-02 22:10:24"
"Asees Kaur","Raataan Lambiyan (Female Version)","Shershaah","Film","2021","Hindi","https://www.youtube.com/watch?v=DrdBhJD1jFs","Asees Kaur Raataan Lambiyan (Female Version) Shershaah official","0.85","2025-09-02 22:10:25"
"Lucky Ali","Sote Sote","Love at Times Square","Film","2002","Hindi","https://www.youtube.com/watch?v=JHUAeSk1yh0","Lucky Ali Sote Sote Love at Times Square official","0.9999999999999999","2025-09-02 22:10:25"
"Kailash Kher","Noor E Khuda","Poster Boys","Film","2017","Hindi","https://www.youtube.com/watch?v=LaXYzo_s6UQ","Kailash Kher Noor E Khuda Poster Boys official","0.9","2025-09-02 22:10:25"
"Asha Bhosle","In Ankhon Ki Masti","Umrao Jaan","Film","1981","Hindi","https://www.youtube.com/watch?v=GWm8NbN4NNc","Asha Bhosle In Ankhon Ki Masti Umrao Jaan official","0.85","2025-09-02 22:10:25"
"Sunidhi Chauhan","Crazy Kiya Re","Dhoom 2","Film","2006","Hindi","https://www.youtube.com/watch?v=8a5eTAvOlUM","Sunidhi Chauhan Crazy Kiya Re Dhoom 2 official","0.9","2025-09-02 22:10:25"
"Abhijeet Bhattacharya","Mujhe Kanhaiya Kaha Karo","nan","Non-film","2008","Hindi","https://www.youtube.com/watch?v=ZutIFeQvZgg","Abhijeet Bhattacharya Mujhe Kanhaiya Kaha Karo nan official","0.9999999999999999","2025-09-02 22:10:26"
"Sonu Nigam","Deewane Hoke Hum","Jaan","Non-film","2000","Hindi","https://www.youtube.com/watch?v=4ODfn51Ppl4","Sonu Nigam Deewane Hoke Hum Jaan official","0.9999999999999999","2025-09-02 22:10:26"
"Habib Wahid","Tomar Chokhe","nan","Non-film","2013","Bengali","https://www.youtube.com/watch?v=OqP-Y2ehh4A","Habib Wahid Tomar Chokhe nan official","0.6000000000000001","2025-09-02 22:10:26"
"Asif Akbar","Tumi Amar Bhalobasha","Hira Amar Naam","Film","2002","Bengali","https://www.youtube.com/watch?v=ZidB1uHJ3U4","Asif Akbar Tumi Amar Bhalobasha Hira Amar Naam official","0.7999999999999999","2025-09-02 22:10:26"
"Sadhana Sargam","Saat Samundar Paar","Vishwatma","Film","1992","Hindi","https://www.youtube.com/watch?v=4ba-2Av7jag","Sadhana Sargam Saat Samundar Paar Vishwatma official","0.9999999999999999","2025-09-02 22:10:26"
"Kavita Seth","Lagena Tose Man","nan","Non-film","2011","Hindi","https://www.youtube.com/watch?v=w74c6Wnsz8g","Kavita Seth Lagena Tose Man nan official","0.6000000000000001","2025-09-02 22:10:27"
"Richa Sharma","Chhodo More Baiyyan","Zubeidaa","Film","2001","Hindi","https://www.youtube.com/watch?v=Nw9m2x8rUzo","Richa Sharma Chhodo More Baiyyan Zubeidaa official","0.9999999999999999","2025-09-02 22:10:27"
"Asees Kaur","Ishq Hua","nan","Non-film","2022","Hindi","https://www.youtube.com/watch?v=9AP7otWPsXg","Asees Kaur Ishq Hua nan official","0.85","2025-09-02 22:10:27"
"Kailash Kher","Hum Hain Bank Chor","Bank Chor","Film","2017","Hindi","https://www.youtube.com/watch?v=X_oq3PVgSO8","Kailash Kher Hum Hain Bank Chor Bank Chor official","0.9999999999999999","2025-09-02 22:10:27"
"Lucky Ali","Ye Raste Ye","Love at Times Square","Film","2002","Hindi","https://www.youtube.com/watch?v=6Zkdv5r8TT0","Lucky Ali Ye Raste Ye Love at Times Square official","0.7999999999999999","2025-09-02 22:10:27"
"Asha Bhosle","Jawani Jan-E-man","Namak Halaal","Film","1982","Hindi","https://www.youtube.com/watch?v=K67_4DQr94g","Asha Bhosle Jawani Jan-E-man Namak Halaal official","0.85","2025-09-02 22:10:27"
"Sunidhi Chauhan","Aaja Nachle","Aaja Nachle","Film","2007","Hindi","https://www.youtube.com/watch?v=8ljlqNpJWZs","Sunidhi Chauhan Aaja Nachle Aaja Nachle official","0.9999999999999999","2025-09-02 22:10:28"
"Srikanta Acharya","Amar Bhitor O Bahire","Moner Manush","Film","2010","Bengali","https://www.youtube.com/watch?v=x7Wb7KpQp_M","Srikanta Acharya Amar Bhitor O Bahire Moner Manush official","0.525","2025-09-02 22:10:28"
"Abhijeet Bhattacharya","Tere Bina","nan","Non-film","2010","Hindi","https://www.youtube.com/watch?v=0AHUJmEsm50","Abhijeet Bhattacharya Tere Bina nan official","0.6000000000000001","2025-09-02 22:10:28"
"Sonu Nigam","Tujhe Choone Ko Dil Kare","Jaan","Non-film","2000","Hindi","https://www.youtube.com/watch?v=AgLnKUATssQ","Sonu Nigam Tujhe Choone Ko Dil Kare Jaan official","0.88","2025-09-02 22:10:28"
"Habib Wahid","Hariye Fela Bhalobasha","nan","Non-film","2014","Bengali","https://www.youtube.com/watch?v=1EU3ZrnjJ40","Habib Wahid Hariye Fela Bhalobasha nan official","0.9999999999999999","2025-09-02 22:10:28"
"Sadhana Sargam","Teri Umeed Tera Intezar (Female)","Deewana","Film","1992","Hindi","https://www.youtube.com/watch?v=rJFHXuqy1Is","Sadhana Sargam Teri Umeed Tera Intezar (Female) Deewana official","0.54","2025-09-02 22:10:28"
"Asees Kaur","Jeena Nahi Hai","nan","Non-film","2022","Hindi","https://www.youtube.com/watch?v=ZhcXKqDSJ3c","Asees Kaur Jeena Nahi Hai nan official","0.9","2025-09-02 22:10:29"
"Richa Sharma","Police Case Na Ban Jaye","Haasil","Film","2003","Hindi","https://www.youtube.com/watch?v=dVskcHRTNEo","Richa Sharma Police Case Na Ban Jaye Haasil official","0.9400000000000001","2025-09-02 22:10:29"
"Kailash Kher","Hua Shankhnaad","Dassehra","Film","2018","Hindi","https://www.youtube.com/watch?v=XqqAywSpPn0","Kailash Kher Hua Shankhnaad Dassehra official","0.9999999999999999","2025-09-02 22:10:29"
"Lucky Ali","Kabhi Aisa Lagta Hai","Kabhi Aisa Lagta Hai","Non-film","2004","Hindi","https://www.youtube.com/watch?v=ppoFhc38wXU","Lucky Ali Kabhi Aisa Lagta Hai Kabhi Aisa Lagta Hai official","0.9999999999999999","2025-09-02 22:10:29"
"Asha Bhosle","Chhoti Si Kahani Se","Ijaazat","Film","1987","Hindi","https://www.youtube.com/watch?v=uRz6jcaz5Vk","Asha Bhosle Chhoti Si Kahani Se Ijaazat official","0.85","2025-09-02 22:10:30"
"Sunidhi Chauhan","Ishq Sufiyana (Female)","The Dirty Picture","Film","2011","Hindi","https://www.youtube.com/watch?v=X0tjzBfIHuI","Sunidhi Chauhan Ishq Sufiyana (Female) The Dirty Picture official","0.9","2025-09-02 22:10:30"
"Habib Wahid","Mon Ghumay Re","nan","Non-film","2015","Bengali","https://www.youtube.com/watch?v=OqP-Y2ehh4A","Habib Wahid Mon Ghumay Re nan official","0.6000000000000001","2025-09-02 22:10:31"
"Srikanta Acharya","Bojhena Shey Bojhena","Bojhena Shey Bojhena","Film","2012","Bengali","https://www.youtube.com/watch?v=MyatqUG-gGE","Srikanta Acharya Bojhena Shey Bojhena Bojhena Shey Bojhena official","0.6","2025-09-02 22:10:31"
"Richa Sharma","Ishq Jab (Female Version)","Hungama","Film","2003","Hindi","https://www.youtube.com/watch?v=B-OFn3BhV4A","Richa Sharma Ishq Jab (Female Version) Hungama official","0.9999999999999999","2025-09-02 22:10:31"
"Abhijeet Bhattacharya","Dil Kaa Jo Haal Hai","Besharam","Film","2013","Hindi","https://www.youtube.com/watch?v=LCXtsRCE5Y0","Abhijeet Bhattacharya Dil Kaa Jo Haal Hai Besharam official","0.9400000000000001","2025-09-02 22:10:31"
"Sadhana Sargam","Tere Dar Par Sanam","Phir Teri Kahani Yaad Aayee","Film","1993","Hindi","https://www.youtube.com/watch?v=Skw58SQSbGQ","Sadhana Sargam Tere Dar Par Sanam Phir Teri Kahani Yaad Aayee official","0.9999999999999999","2025-09-02 22:10:31"
"Sonu Nigam","Jeena Hai Tere Liye","Yaad","Non-film","2001","Hindi","https://www.youtube.com/watch?v=RJjth2vLJ2s","Sonu Nigam Jeena Hai Tere Liye Yaad official","0.9999999999999999","2025-09-02 22:10:31"
"Asees Kaur","Kashmiri Apple","nan","Non-film","2022","Hindi","https://www.youtube.com/watch?v=XsaHSFmMrL0","Asees Kaur Kashmiri Apple nan official","0.8999999999999999","2025-09-02 22:10:31"
"Kavita Seth","Tum Hi Ho Bandhu (Solo Version)","Cocktail","Film","2012","Hindi","https://www.youtube.com/watch?v=3kCRq5_V8RQ","Kavita Seth Tum Hi Ho Bandhu (Solo Version) official 2012","0.7","2025-09-02 22:10:32"
"Lucky Ali","Teri Yaad Jab Aati Hai","Kabhi Aisa Lagta Hai","Non-film","2004","Hindi","https://www.youtube.com/watch?v=ppoFhc38wXU","Lucky Ali Teri Yaad Jab Aati Hai Kabhi Aisa Lagta Hai official","0.76","2025-09-02 22:10:32"
"Kailash Kher","Taandav","Laal Kaptaan","Film","2019","Hindi","https://www.youtube.com/watch?v=ssWHgk7eCVM","Kailash Kher Taandav Laal Kaptaan official","0.9999999999999999","2025-09-02 22:10:32"
"Sunidhi Chauhan","Halkat Jawani","Heroine","Film","2012","Hindi","https://www.youtube.com/watch?v=s4qXpXYouw4","Sunidhi Chauhan Halkat Jawani Heroine official","0.9999999999999999","2025-09-02 22:10:32"
"Asha Bhosle","Mera Kuchh Saamaan","Ijaazat","Film","1987","Hindi","https://www.youtube.com/watch?v=Lpnvy2nDPjY","Asha Bhosle Mera Kuchh Saamaan Ijaazat official","0.9","2025-09-02 22:10:33"
"Habib Wahid","Beporowa Mon","nan","Non-film","2016","Bengali","https://www.youtube.com/watch?v=Svz2XEJ8ZI8","Habib Wahid Beporowa Mon nan official","0.7000000000000001","2025-09-02 22:10:33"
"Abhijeet Bhattacharya","Sanam O Sanam","Pehchaan","Film","1993","Hindi","https://www.youtube.com/watch?v=nfRlxXoNwnQ","Abhijeet Bhattacharya Sanam O Sanam Pehchaan official","0.9","2025-09-02 22:10:34"
"Richa Sharma","Tapki Jaye","Aanch","Film","2003","Hindi","https://www.youtube.com/watch?v=wW-gymGf318","Richa Sharma Tapki Jaye Aanch official","0.6","2025-09-02 22:10:34"
"Sonu Nigam","Mere Siva","Yaad","Non-film","2001","Hindi","https://www.youtube.com/watch?v=W-esS-Bfs28","Sonu Nigam Mere Siva Yaad official","0.9999999999999999","2025-09-02 22:10:34"
"Lucky Ali","Jaana Hai Jaana Hai","Kasak","Film","2005","Hindi","https://www.youtube.com/watch?v=aUkclolphrQ","Lucky Ali Jaana Hai Jaana Hai Kasak official","0.9999999999999999","2025-09-02 22:10:34"
"Kavita Seth","Ek Din","nan","Non-film","2012","Hindi","https://www.youtube.com/watch?v=rjNTzlcxcG4","Kavita Seth Ek Din nan official","0.7000000000000001","2025-09-02 22:10:34"
"Sadhana Sargam","Na Kajre Ki Dhar (Female)","Mohra","Film","1994","Hindi","https://www.youtube.com/watch?v=tIALY5lEzfA","Sadhana Sargam Na Kajre Ki Dhar (Female) Mohra official","0.82","2025-09-02 22:10:34"
"Kailash Kher","Bhole Chale","nan","Non-film","2019","Hindi","https://www.youtube.com/watch?v=M2F3Ma9QbgE","Kailash Kher Bhole Chale nan official","0.9999999999999999","2025-09-02 22:10:35"
"Asha Bhosle","Tanha Tanha Yahan Pe Jeena","Rangeela","Film","1995","Hindi","https://www.youtube.com/watch?v=fvnbKR6W5N8","Asha Bhosle Tanha Tanha Yahan Pe Jeena Rangeela official","0.9400000000000001","2025-09-02 22:10:35"
"Asees Kaur","Acha Sila Diya","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=U8VxYfywPM4","Asees Kaur Acha Sila Diya nan official","0.5","2025-09-02 22:10:35"
"Sunidhi Chauhan","Kamli","Dhoom 3","Film","2013","Hindi","https://www.youtube.com/watch?v=C8kSrkz8Hz8","Sunidhi Chauhan Kamli Dhoom 3 official","0.8999999999999999","2025-09-02 22:10:35"
"Habib Wahid","Ami Tomar Hote Chai","Ami Tomar Hote Chai","Film","2016","Bengali","https://www.youtube.com/watch?v=e2ilv86j12A","Habib Wahid Ami Tomar Hote Chai Ami Tomar Hote Chai official","0.9999999999999999","2025-09-02 22:10:36"
"Srikanta Acharya","Ek Jhaak Paakhi","Chotushkone","Film","2014","Bengali","https://www.youtube.com/watch?v=jeDVFtoNkWI","Srikanta Acharya Ek Jhaak Paakhi official 2014","0.6000000000000001","2025-09-02 22:10:36"
"Abhijeet Bhattacharya","Badi Mushkil Hai","Anjaam","Film","1994","Hindi","https://www.youtube.com/watch?v=1EILtlc84KI","Abhijeet Bhattacharya Badi Mushkil Hai Anjaam official","0.6","2025-09-02 22:10:36"
"Sonu Nigam","Hum Na Jaane","Yaad","Non-film","2001","Hindi","https://www.youtube.com/watch?v=IMHEZNaCh7Y","Sonu Nigam Hum Na Jaane Yaad official","0.9","2025-09-02 22:10:37"
"Lucky Ali","Dekha Hai Aise Bhi","Road Movie","Film","2009","Hindi","https://www.youtube.com/watch?v=YTqYTCShaK4","Lucky Ali Dekha Hai Aise Bhi Road Movie official","0.9999999999999999","2025-09-02 22:10:37"
"Sadhana Sargam","Chupke Se","Saathiya","Film","2002","Hindi","https://www.youtube.com/watch?v=pf31eHcgApY","Sadhana Sargam Chupke Se Saathiya official","0.85","2025-09-02 22:10:37"
"Asha Bhosle","Zara Sa Jhoom Loon Main","Dilwale Dulhania Le Jayenge","Film","1995","Hindi","https://www.youtube.com/watch?v=ZGtowxq3TRg","Asha Bhosle Zara Sa Jhoom Loon Main Dilwale Dulhania Le Jayenge official","0.9400000000000001","2025-09-02 22:10:37"
"Sunidhi Chauhan","Piku","Piku","Film","2015","Hindi","https://www.youtube.com/watch?v=gLyVJZRIV8I","Sunidhi Chauhan Piku Piku official","0.9999999999999999","2025-09-02 22:10:37"
"Kailash Kher","Maula Mere","Gul Makai","Film","2020","Hindi","https://www.youtube.com/watch?v=RTVj4GJxGoc","Kailash Kher Maula Mere Gul Makai official","0.9999999999999999","2025-09-02 22:10:37"
"Asees Kaur","I Don't Give A","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=v4RlFZOMU0s","Asees Kaur I Don't Give A nan official","0.775","2025-09-02 22:10:37"
"Habib Wahid","Ghum","nan","Non-film","2017","Bengali","https://www.youtube.com/watch?v=OqP-Y2ehh4A","Habib Wahid Ghum nan official","0.6000000000000001","2025-09-02 22:10:38"
"Sonu Nigam","Mohabbat Kabhi Maine","Yaad","Non-film","2001","Hindi","https://www.youtube.com/watch?v=aNrOzRGzb-Y","Sonu Nigam Mohabbat Kabhi Maine Yaad official","0.9999999999999999","2025-09-02 22:10:39"
"Lucky Ali","Kaisi Tanhai","Road Movie","Film","2009","Hindi","https://www.youtube.com/watch?v=kPufn1grFCQ","Lucky Ali Kaisi Tanhai Road Movie official","0.6000000000000001","2025-09-02 22:10:39"
"Srikanta Acharya","Tomake Chuye Dilam","Bastu-Shaap","Film","2016","Bengali","https://www.youtube.com/watch?v=APWFRjzxc6M","Srikanta Acharya Tomake Chuye Dilam Bastu-Shaap official","0.6","2025-09-02 22:10:39"
"Abhijeet Bhattacharya","Yeh Teri Aankhen Jhuki Jhuki","Fareb","Film","1996","Hindi","https://www.youtube.com/watch?v=XjXmQEj1qYM","Abhijeet Bhattacharya Yeh Teri Aankhen Jhuki Jhuki Fareb official","0.9999999999999999","2025-09-02 22:10:39"
"Sadhana Sargam","Aao Naa","Kyun! Ho Gaya Na","Film","2004","Hindi","https://www.youtube.com/watch?v=Lb5KsDJiO3Y","Sadhana Sargam Aao Naa Kyun! Ho Gaya Na official","0.9999999999999999","2025-09-02 22:10:39"
"Asha Bhosle","Le Gayi","Dil To Pagal Hai","Film","1997","Hindi","https://www.youtube.com/watch?v=WYNPwNb-vFA","Asha Bhosle Le Gayi Dil To Pagal Hai official","0.85","2025-09-02 22:10:39"
"Kailash Kher","Choti Si Chiraiya","Mimi","Film","2021","Hindi","https://www.youtube.com/watch?v=XIDp7F8-eHs","Kailash Kher Choti Si Chiraiya Mimi official","0.9","2025-09-02 22:10:40"
"Asees Kaur","Jhoom","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=_wHJNT0-OEQ","Asees Kaur Jhoom nan official","0.6000000000000001","2025-09-02 22:10:40"
"Habib Wahid","Jhor","Sultana Bibiana","Film","2017","Bengali","https://www.youtube.com/watch?v=zAN_1yrjNgo","Habib Wahid Jhor Sultana Bibiana official","0.7000000000000001","2025-09-02 22:10:40"
"Sunidhi Chauhan","Girls Like To Swing","Dil Dhadakne Do","Film","2015","Hindi","https://www.youtube.com/watch?v=dZ6EWt8ti2c","Sunidhi Chauhan Girls Like To Swing Dil Dhadakne Do official","0.825","2025-09-02 22:10:40"
"Abhijeet Bhattacharya","Tumhain Kaise Main Bataoo","Dastak","Film","1996","Hindi","https://www.youtube.com/watch?v=r_KpqL8yW9Q","Abhijeet Bhattacharya Tumhain Kaise Main Bataoo Dastak official","0.9249999999999999","2025-09-02 22:10:42"
"Lucky Ali","Dil Gaaye Jaa","Xsuie","Non-film","2009","Hindi","https://www.youtube.com/watch?v=DYuyc2k9PHk","Lucky Ali Dil Gaaye Jaa Xsuie official","0.9","2025-09-02 22:10:42"
"Sonu Nigam","Ye Dil Tere Bin","Yaad","Non-film","2001","Hindi","https://www.youtube.com/watch?v=NvFVLS248ZI","Sonu Nigam Ye Dil Tere Bin Yaad official","0.9249999999999999","2025-09-02 22:10:42"
"Kailash Kher","Vande Mataram","Hai Tujhe Salaam India","Film","2022","Hindi","https://www.youtube.com/watch?v=FFuTmDVJN0s","Kailash Kher Vande Mataram Hai Tujhe Salaam India official","0.9999999999999999","2025-09-02 22:10:42"
"Habib Wahid","Mitthe Noy","nan","Non-film","2018","Bengali","https://www.youtube.com/watch?v=OqP-Y2ehh4A","Habib Wahid Mitthe Noy nan official","0.8999999999999999","2025-09-02 22:10:42"
"Asees Kaur","Pyar Karta Hai","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=ItDbq4jIZ6Q","Asees Kaur Pyar Karta Hai nan official","0.7","2025-09-02 22:10:42"
"Asha Bhosle","Mujhe Rang De","Thakshak","Film","1999","Hindi","https://www.youtube.com/watch?v=Sfvuqtrbh0o","Asha Bhosle Mujhe Rang De Thakshak official","0.9","2025-09-02 22:10:42"
"Sadhana Sargam","Pehla Nasha (Female Solo)","Jo Jeeta Wohi Sikandar","Film","1992","Hindi","https://www.youtube.com/watch?v=MUrASUkLg_o","Sadhana Sargam Pehla Nasha (Female Solo) Jo Jeeta Wohi Sikandar official","0.85","2025-09-02 22:10:43"
"Sunidhi Chauhan","Bloody Hell","Rangoon","Film","2017","Hindi","https://www.youtube.com/watch?v=97TSBW4X1NA","Sunidhi Chauhan Bloody Hell Rangoon official","0.9999999999999999","2025-09-02 22:10:43"
"Richa Sharma","Chudiyaan","Police Force: An Inside Story","Film","2004","Hindi","https://www.youtube.com/watch?v=iGBl-4uAoRI","Richa Sharma Chudiyaan song","0.7000000000000001","2025-09-02 22:10:43"
"Abhijeet Bhattacharya","Main Hoon Akela","Mohabbat","Film","1997","Hindi","https://www.youtube.com/watch?v=hBYC3Fne5xc","Abhijeet Bhattacharya Main Hoon Akela Mohabbat official","0.9","2025-09-02 22:10:44"
"Lucky Ali","Bekarar","Paathshaala","Film","2010","Hindi","https://www.youtube.com/watch?v=0K27PrqnamU","Lucky Ali Bekarar Paathshaala official","0.9999999999999999","2025-09-02 22:10:44"
"Kailash Kher","Lalkaar","Fursat","Film","2023","Hindi","https://www.youtube.com/watch?v=LsTT2aLB8kg","Kailash Kher Lalkaar Fursat official","0.6","2025-09-02 22:10:44"
"Sonu Nigam","Chanda Ki Doli","Chanda Ki Doli","Non-film","2005","Hindi","https://www.youtube.com/watch?v=d3tipTwMhA4","Sonu Nigam Chanda Ki Doli Chanda Ki Doli official","0.9","2025-09-02 22:10:44"
"Habib Wahid","Tumi Amar","Chittagainga Powa Noakhailla Maiya","Film","2018","Bengali","https://www.youtube.com/watch?v=Ndm2bYJMbOU","Habib Wahid Tumi Amar Chittagainga Powa Noakhailla Maiya official","0.7000000000000001","2025-09-02 22:10:44"
"Asees Kaur","Tu Kahan Hai","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=5YWKTYR3PPQ","Asees Kaur Tu Kahan Hai nan official","0.7000000000000001","2025-09-02 22:10:44"
"Asha Bhosle","Kambakht Ishq","Pyaar Tune Kya Kiya","Film","2001","Hindi","https://www.youtube.com/watch?v=4RtlIwJ7AsU","Asha Bhosle Kambakht Ishq Pyaar Tune Kya Kiya official","0.85","2025-09-02 22:10:44"
"Sadhana Sargam","Jab Koi Baat Bigad Jaye (Female)","Jurm","Film","1990","Hindi","https://www.youtube.com/watch?v=KYhHx5FbtWI","Sadhana Sargam Jab Koi Baat Bigad Jaye (Female) Jurm official","0.8500000000000001","2025-09-02 22:10:45"
"Sunidhi Chauhan","Smile Ke Dekho Dekho","nan","Non-film","2019","Hindi","https://www.youtube.com/watch?v=nrEnUl6646Q","Sunidhi Chauhan Smile Ke Dekho Dekho nan official","0.9249999999999999","2025-09-02 22:10:46"
"Abhijeet Bhattacharya","Tum Agar Samne","Raaz","Film","2002","Hindi","https://www.youtube.com/watch?v=Ezk8iW8qQtM","Abhijeet Bhattacharya Tum Agar Samne Raaz official","0.9999999999999999","2025-09-02 22:10:46"
"Sonu Nigam","Kismat","Chanda Ki Doli","Non-film","2005","Hindi","https://www.youtube.com/watch?v=1o7W9l5AR8A","Sonu Nigam Kismat Chanda Ki Doli official","0.9999999999999999","2025-09-02 22:10:47"
"Kailash Kher","Ho Tayyar","OMG 2","Film","2023","Hindi","https://www.youtube.com/watch?v=mmZ0ACYBOoI","Kailash Kher Ho Tayyar OMG 2 official","0.85","2025-09-02 22:10:47"
"Lucky Ali","Hairat","Anjaana Anjaani","Film","2010","Hindi","https://www.youtube.com/watch?v=PAUqRUmZxvg","Lucky Ali Hairat Anjaana Anjaani official","0.9999999999999999","2025-09-02 22:10:47"
"Habib Wahid","Shono","nan","Non-film","2018","Bengali","https://www.youtube.com/watch?v=KRwsy48c72I","Habib Wahid Shono nan official","0.8999999999999999","2025-09-02 22:10:47"
"Asees Kaur","Koi Si","nan","Non-film","2023","Hindi","https://www.youtube.com/watch?v=_wHJNT0-OEQ","Asees Kaur Koi Si nan official","0.6000000000000001","2025-09-02 22:10:47"
"Asha Bhosle","Sharara Sharara","Mere Yaar Ki Shaadi Hai","Film","2002","Hindi","https://www.youtube.com/watch?v=bjdB_k10Nt4","Asha Bhosle Sharara Sharara Mere Yaar Ki Shaadi Hai official","0.9999999999999999","2025-09-02 22:10:47"
